year,month,doy,mday,hod,min,date,solar,rain,rh,temp,vap.press,vpd,wind,vap.den,utc,hod_utc,doy_utc,Ed,Ew
1996,12,353,18,13,0,1996-12-18 13:00:00,207.0,0.0,44.0,267.54999999999995,0.167849921081911,0.213627172286069,3.9086562436132,0.020747609830085,1996-12-18 20:00:00,20,353,16.882508897011597,15.490934934960006
1996,12,353,18,14,0,1996-12-18 14:00:00,30.0,0.0,57.0,266.15,0.192670732243074,0.145348096253547,4.35394619541724,0.0236910437085603,1996-12-18 21:00:00,21,353,19.584974880518406,18.163127900764025
1996,12,353,18,15,0,1996-12-18 15:00:00,1.0,0.0,67.0,264.15,0.190099957115897,0.0936313221615613,3.21598298525137,0.0231992854965399,1996-12-18 22:00:00,22,353,21.874709183857473,20.44063894164158
1996,12,353,18,16,0,1996-12-18 16:00:00,1.0,0.0,71.0,261.75,0.162684379291288,0.0664485492879908,1.97906645246238,0.0196731779611265,1996-12-18 23:00:00,23,353,23.151566439677026,21.7089505694673
1996,12,353,18,17,0,1996-12-18 17:00:00,1.0,0.0,62.0,260.75,0.12980307628739,0.0795567241761421,2.47383306557798,0.0156369222895748,1996-12-19 00:00:00,0,354,21.50126472387156,20.073697556009453
1996,12,353,18,18,0,1996-12-18 18:00:00,1.0,0.0,65.0,259.54999999999995,0.122000888658577,0.0656927862007724,2.27592642033174,0.0146293827609162,1996-12-19 01:00:00,1,354,22.30115556534676,20.870012889234218
1996,12,353,18,19,0,1996-12-18 19:00:00,1.0,0.0,65.0,259.25,0.118694718475111,0.0639125407173675,2.37487974295486,0.0142164818632787,1996-12-19 02:00:00,2,354,22.3551249427153,20.923982266602756
1996,12,353,18,20,0,1996-12-18 20:00:00,1.0,0.0,69.0,258.34999999999997,0.115984796179867,0.0521091113271864,2.22644975902018,0.0138436785069977,1996-12-19 03:00:00,3,354,23.332440938891903,21.894665035492146
1996,12,353,18,21,0,1996-12-18 21:00:00,0.0,0.0,68.0,258.84999999999997,0.119694401464445,0.0563267771597386,2.96859967869357,0.014314097868411,1996-12-19 04:00:00,4,354,23.03353339940893,21.597728386128505
1996,12,353,18,22,0,1996-12-18 22:00:00,0.0,0.0,70.0,257.75,0.111308642673439,0.0477037040029023,2.62226304951266,0.0132546888238744,1996-12-19 05:00:00,5,354,23.653525303391344,22.21349601703511
1996,12,353,18,23,0,1996-12-18 23:00:00,0.0,0.0,70.0,257.54999999999995,0.109260399047234,0.0468258853059576,2.86964635607045,0.0130006872878722,1996-12-19 06:00:00,6,354,23.689513815722144,22.24948452936591
1996,12,354,19,0,0,1996-12-19 00:00:00,1.0,0.0,65.0,257.95,0.105292496479339,0.0566959596427208,2.96859967869357,0.0125480121536826,1996-12-19 07:00:00,7,354,22.588992244645674,21.15784956853313
1996,12,354,19,1,0,1996-12-19 01:00:00,0.0,0.0,65.0,257.65,0.102403019780598,0.0551400875741681,2.77069303344733,0.0121894717774696,1996-12-19 08:00:00,8,354,22.642961622014226,21.211818945901683
1996,12,354,19,2,0,1996-12-19 02:00:00,0.0,0.0,67.0,256.84999999999997,0.0979729671039986,0.0482553420064471,1.78115980721614,0.0116259327495059,1996-12-19 09:00:00,9,354,23.188117136588446,21.754046894372554
1996,12,354,19,3,0,1996-12-19 03:00:00,0.0,0.0,68.0,256.34999999999997,0.0948865594267349,0.0446524985537576,2.3254030816433,0.0112377663131781,1996-12-19 10:00:00,10,354,23.48335266965167,22.047547656371243
1996,12,354,19,4,0,1996-12-19 04:00:00,0.0,0.0,69.0,255.84999999999997,0.0918601830552527,0.0412705170248237,1.92958979115082,0.0108581216596251,1996-12-19 11:00:00,11,354,23.782279842505083,22.344503939105326
1996,12,354,19,5,0,1996-12-19 05:00:00,15.0,0.0,72.0,254.84999999999997,0.0872022888821866,0.0339120012319615,1.53377650065835,0.0102672585345909,1996-12-19 12:00:00,12,354,24.616371624349206,23.17078044984492
1996,12,354,19,6,0,1996-12-19 06:00:00,194.0,0.0,62.0,258.84999999999997,0.109133130746994,0.0668880478771896,1.33586985541211,0.013051089232963,1996-12-19 13:00:00,13,354,21.842990877841046,20.41542370997894
1996,12,354,19,7,0,1996-12-19 07:00:00,354.0,0.0,48.0,263.54999999999995,0.129153650418162,0.139916454619676,1.13796321016587,0.0157257613902805,1996-12-19 14:00:00,14,354,18.36522838768439,16.960559217352728
1996,12,354,19,8,0,1996-12-19 08:00:00,476.0,0.0,51.0,265.84999999999997,0.167950414191436,0.16136412343883,1.78115980721614,0.0206281233371105,1996-12-19 15:00:00,15,354,18.51800155709644,17.10603959104192
1996,12,354,19,9,0,1996-12-19 09:00:00,544.0,0.0,49.0,268.65,0.205371908093582,0.213754434954544,1.68220648459302,0.0254900013565154,1996-12-19 16:00:00,16,354,17.639764943716244,16.23244892502518
1996,12,354,19,10,0,1996-12-19 10:00:00,488.0,0.0,48.0,270.65,0.238249171653612,0.258103269291413,2.47383306557798,0.0297907478983192,1996-12-19 17:00:00,17,354,17.092347861354376,15.687678691022715
1996,12,354,19,11,0,1996-12-19 11:00:00,432.0,0.0,51.0,271.65,0.275211004666727,0.264418416248424,2.17697309770862,0.034539614070985,1996-12-19 18:00:00,18,354,17.476963409155925,16.065001443101405
1996,12,354,19,12,0,1996-12-19 12:00:00,286.0,0.0,50.0,270.65,0.248176220472513,0.248176220472513,2.52330972688954,0.0310320290607492,1996-12-19 19:00:00,19,354,17.469044218132417,16.059302294325885
1996,12,354,19,13,0,1996-12-19 13:00:00,268.0,0.0,53.0,270.75,0.265282738337084,0.235250730223452,2.82016969475889,0.0331832892490016,1996-12-19 20:00:00,20,354,18.01206735464003,16.596221263566015
1996,12,354,19,14,0,1996-12-19 14:00:00,70.0,0.0,56.0,270.95,0.285035380838038,0.223956370658459,2.42435640426642,0.0356804154343867,1996-12-19 21:00:00,21,354,18.535440062315274,17.114915405728016
1996,12,354,19,15,0,1996-12-19 15:00:00,1.0,0.0,71.0,267.25,0.263948125057769,0.107809797558807,1.23691653278899,0.0325895430268202,1996-12-19 22:00:00,22,354,22.161848031960677,20.719232161750956
1996,12,354,19,16,0,1996-12-19 16:00:00,1.0,0.0,77.0,265.15,0.238540629103043,0.0712523957061037,0.791626580984953,0.0292210600866824,1996-12-19 23:00:00,23,354,23.983304672322138,22.514655100331815
1996,12,354,19,17,0,1996-12-19 17:00:00,0.0,0.0,80.0,263.75,0.219102844652927,0.0547757111632317,1.58325316196991,0.0266982293780708,1996-12-20 00:00:00,0,355,25.08492609094233,23.592816569716852
1996,12,354,19,18,0,1996-12-19 18:00:00,1.0,0.0,78.0,263.75,0.213625273536604,0.0602532822795549,1.58325316196991,0.026030773643619,1996-12-20 01:00:00,1,355,24.506514835803703,23.03104862779666
1996,12,354,19,19,0,1996-12-19 19:00:00,1.0,0.0,80.0,263.15,0.207746711614624,0.051936677903656,1.88011312983926,0.0252568687885614,1996-12-20 02:00:00,2,355,25.192915178686935,23.70080565746146
1996,12,354,19,20,0,1996-12-19 20:00:00,1.0,0.0,81.0,262.84999999999997,0.204800739187753,0.0480396795625593,1.53377650065835,0.0248703259245214,1996-12-20 03:00:00,3,355,25.55679813971553,24.05461321722758
1996,12,354,19,21,0,1996-12-19 21:00:00,1.0,0.0,76.0,263.84999999999997,0.209997154375428,0.0663148908553982,1.03900988754275,0.0255983801220639,1996-12-20 04:00:00,4,355,23.956395307426824,22.493705881456943
1996,12,354,19,22,0,1996-12-19 22:00:00,0.0,0.0,78.0,263.34999999999997,0.206184228025564,0.0581545258533642,0.989533226231191,0.0250859608001459,1996-12-20 05:00:00,5,355,24.578505679693873,23.10303947168683
1996,12,354,19,23,0,1996-12-19 23:00:00,1.0,0.0,73.0,263.95,0.203498620349907,0.07526661300613,0.791626580984953,0.0248156189087074,1996-12-20 06:00:00,6,355,23.20785697009918,21.758840913575973
1996,12,355,20,0,0,1996-12-20 00:00:00,1.0,0.0,69.0,264.75,0.206390912181281,0.0927263518495611,1.23691653278899,0.0252446012279973,1996-12-20 07:00:00,7,355,22.180853345642156,20.743077442242395
1996,12,355,20,1,0,1996-12-20 01:00:00,1.0,0.0,73.0,264.15,0.207123833872545,0.0766074454049138,1.92958979115082,0.0252768334514539,1996-12-20 08:00:00,8,355,23.17186510590033,21.722849049377125
1996,12,355,20,2,0,1996-12-20 02:00:00,1.0,0.0,72.0,264.95,0.219176996257539,0.0852354985445983,2.47383306557798,0.0268287766631969,1996-12-20 09:00:00,9,355,22.798832554978866,21.35324138047458
1996,12,355,20,3,0,1996-12-20 03:00:00,0.0,0.0,80.0,263.34999999999997,0.211471003103143,0.0528677507757856,0.940056564919631,0.0257291905642522,1996-12-20 10:00:00,10,355,25.156918816105403,23.664809294879927
1996,12,355,20,4,0,1996-12-20 04:00:00,0.0,0.0,80.0,263.34999999999997,0.211471003103143,0.0528677507757856,1.33586985541211,0.0257291905642522,1996-12-20 11:00:00,11,355,25.156918816105403,23.664809294879927
1996,12,355,20,5,0,1996-12-20 05:00:00,13.0,0.0,79.0,263.34999999999997,0.208827615564353,0.0555111383145749,1.23691653278899,0.0254075756821991,1996-12-20 12:00:00,12,355,24.861294614945784,23.37804786588027
1996,12,355,20,6,0,1996-12-20 06:00:00,187.0,0.0,65.0,267.95,0.256617316028841,0.13817855478476,1.28639319410055,0.0317674017414267,1996-12-20 13:00:00,13,355,20.790012999027425,19.358870322914882
1996,12,355,20,7,0,1996-12-20 07:00:00,343.0,0.0,51.0,273.04999999999995,0.309053721499579,0.296933967715281,2.27592642033174,0.0389868488188225,1996-12-20 14:00:00,14,355,17.22567833896339,15.81371637290887
1996,12,355,20,8,0,1996-12-20 08:00:00,470.0,0.0,49.0,275.84999999999997,0.363604579803031,0.378445583060298,3.51284295312073,0.0463387493824637,1996-12-20 15:00:00,15,355,16.348392541410497,14.941076522719433
1996,12,355,20,9,0,1996-12-20 09:00:00,532.0,0.0,47.0,277.95,0.404452751240614,0.456085017356437,3.11702966262825,0.0519369506997859,1996-12-20 16:00:00,16,355,15.59472098243369,14.192934537236747
1996,12,355,20,10,0,1996-12-20 10:00:00,546.0,0.0,46.0,279.84999999999997,0.451629943781999,0.530174281831042,2.62226304951266,0.0583915515725353,1996-12-20 17:00:00,17,355,15.064683976128412,13.66603101135835
1996,12,355,20,11,0,1996-12-20 11:00:00,477.0,0.0,43.0,280.15,0.430975106592935,0.571292583158076,4.6508061632866,0.0557808063637489,1996-12-20 18:00:00,18,355,14.436178047974796,13.048579892406504
1996,12,355,20,12,0,1996-12-20 12:00:00,309.0,0.0,39.0,281.54999999999995,0.430097491350467,0.672716589035346,4.50237617935192,0.0559454042946525,1996-12-20 19:00:00,19,355,13.402314012224497,12.033896003427555
1996,12,355,20,13,0,1996-12-20 13:00:00,122.0,0.0,31.0,282.25,0.358464644835331,0.797872919149607,4.156039550171,0.0467436104542047,1996-12-20 20:00:00,20,355,11.622715757389022,10.31216640067622
1996,12,355,20,14,0,1996-12-20 14:00:00,76.0,0.0,33.0,281.04999999999995,0.351756892239431,0.714173084243693,3.51284295312073,0.0456739088485181,1996-12-20 21:00:00,21,355,12.261393684856289,10.933523915724033
1996,12,355,20,15,0,1996-12-20 15:00:00,1.0,0.0,37.0,278.04999999999995,0.320632453415189,0.545941745004241,3.51284295312073,0.0411881563965071,1996-12-20 22:00:00,22,355,13.621861884619285,12.265237000389906
1996,12,355,20,16,0,1996-12-20 16:00:00,1.0,0.0,44.0,275.54999999999995,0.319597187095804,0.406760056303751,2.91912301738201,0.040686032265763,1996-12-20 23:00:00,23,355,15.451646502710187,14.060072540658595
1996,12,355,20,17,0,1996-12-20 17:00:00,1.0,0.0,44.0,275.34999999999997,0.315065872946581,0.40099292920474,3.36441296918605,0.0400800653095186,1996-12-21 00:00:00,0,356,15.48741806256772,14.095844100516128
1996,12,355,20,18,0,1996-12-20 18:00:00,1.0,0.0,44.0,275.04999999999995,0.308375268044276,0.392477613874533,2.82016969475889,0.0391862012737171,1996-12-21 01:00:00,1,356,15.541075402354023,14.149501440302432
1996,12,355,20,19,0,1996-12-20 19:00:00,1.0,0.0,44.0,275.15,0.310591389836614,0.395298132519328,2.72121637213577,0.0394821600620575,1996-12-21 02:00:00,2,356,15.523189622425253,14.131615660373662
1996,12,355,20,20,0,1996-12-20 20:00:00,1.0,0.0,48.0,274.15,0.315327450810034,0.341604738377537,2.0780197750855,0.0399385235354818,1996-12-21 03:00:00,3,356,16.464871545557894,15.060202375226233
1996,12,355,20,21,0,1996-12-20 21:00:00,1.0,0.0,54.0,272.15,0.303766027447897,0.258763653011172,1.8306364685277,0.0381935050589147,1996-12-21 04:00:00,4,356,17.947004321809473,16.529462377856373
1996,12,355,20,22,0,1996-12-20 22:00:00,1.0,0.0,57.0,271.84999999999997,0.312750922476187,0.235934906429404,1.28639319410055,0.0392798582831199,1996-12-21 05:00:00,5,356,18.560434860939957,17.138587881185572
1996,12,355,20,23,0,1996-12-20 23:00:00,1.0,0.0,62.0,271.04999999999995,0.31822705678769,0.195042389644068,1.48429983934679,0.0398500150089441,1996-12-21 06:00:00,6,356,19.648749257615982,18.221182089753874
1996,12,356,21,0,0,1996-12-21 00:00:00,1.0,0.0,65.0,270.95,0.330844638472723,0.178147113023774,1.88011312983926,0.0414147679149131,1996-12-21 07:00:00,7,356,20.25031922534195,18.819176549229407
1996,12,356,21,1,0,1996-12-21 01:00:00,1.0,0.0,66.0,271.34999999999997,0.347357610934199,0.178941799572163,1.48429983934679,0.0435460353298717,1996-12-21 08:00:00,8,356,20.37740236993425,18.944873252133682
1996,12,356,21,2,0,1996-12-21 02:00:00,1.0,0.0,64.0,272.45,0.369081776885967,0.207608499498357,1.13796321016587,0.0464570245120128,1996-12-21 09:00:00,9,356,19.783923222367285,18.354048117435607
1996,12,356,21,3,0,1996-12-21 03:00:00,1.0,0.0,66.0,272.25,0.374361483024145,0.192852885194257,1.13796321016587,0.0470870001540354,1996-12-21 10:00:00,10,356,20.215484257864986,18.782955140064416
1996,12,356,21,4,0,1996-12-21 04:00:00,1.0,0.0,73.0,272.04999999999995,0.407252535476731,0.150627650107832,1.78115980721614,0.0511863901517175,1996-12-21 11:00:00,11,356,21.750186470045676,20.30117041352247
1996,12,356,21,5,0,1996-12-21 05:00:00,5.0,0.0,77.0,271.75,0.418988183296764,0.125152314491241,1.18743987147743,0.0526033379306338,1996-12-21 12:00:00,12,356,22.79547416026299,21.326824588272668
1996,12,356,21,6,0,1996-12-21 06:00:00,53.0,0.0,76.0,273.04999999999995,0.460550643803294,0.145437045411566,1.28639319410055,0.0580980492202061,1996-12-21 13:00:00,13,356,22.300660356665205,20.837970930695324
1996,12,356,21,7,0,1996-12-21 07:00:00,139.0,0.0,68.0,275.45,0.49041041719207,0.230781372796268,1.03900988754275,0.0624085998299868,1996-12-21 14:00:00,14,356,20.04673344499714,18.61092843171672
1996,12,356,21,8,0,1996-12-21 08:00:00,187.0,0.0,60.0,277.75,0.509145628371165,0.33943041891411,0.841103242296512,0.0653338216054021,1996-12-21 15:00:00,15,356,18.063186237211124,16.6378160028938
1996,12,356,21,9,0,1996-12-21 09:00:00,262.0,0.0,40.0,282.04999999999995,0.456326724810413,0.684490087215619,2.0780197750855,0.059462612162543,1996-12-21 16:00:00,16,356,13.511381600243581,12.13764411071677
1996,12,356,21,10,0,1996-12-21 10:00:00,368.0,0.0,35.0,283.75,0.447575391095726,0.831211440606348,2.02854311377394,0.0586737769572164,1996-12-21 17:00:00,17,356,12.202616500988045,10.859451536434298
1996,12,356,21,11,0,1996-12-21 11:00:00,226.0,0.0,36.0,284.34999999999997,0.479113355308435,0.851757076103885,1.73168314590458,0.0629409777528626,1996-12-21 18:00:00,18,356,12.301233322846597,10.95111996184108
1996,12,356,21,12,0,1996-12-21 12:00:00,174.0,0.0,35.0,284.25,0.462721878630636,0.859340631742609,3.31493630787449,0.0607662566283503,1996-12-21 19:00:00,19,356,12.114224209161844,10.771059244608097
1996,12,356,21,13,0,1996-12-21 13:00:00,75.0,0.0,37.0,283.15,0.454546288523539,0.773957193972512,1.28639319410055,0.0594616090970933,1996-12-21 20:00:00,20,356,12.716891141923723,11.360266257694342
1996,12,356,21,14,0,1996-12-21 14:00:00,14.0,0.0,36.0,281.75,0.402436560663341,0.715442774512606,1.38534651672367,0.0523845634467061,1996-12-21 21:00:00,21,356,12.76178142834248,11.411668067336961
1996,12,356,21,15,0,1996-12-21 15:00:00,1.0,0.0,37.0,281.04999999999995,0.394394091298756,0.671535885184368,2.3254030816433,0.0512101402240961,1996-12-21 22:00:00,22,356,13.089526153621899,11.732901269392517
1996,12,356,21,16,0,1996-12-21 16:00:00,1.0,0.0,49.0,277.34999999999997,0.404294936589562,0.420796770736075,0.643196597050274,0.0518046147063592,1996-12-21 23:00:00,23,356,16.07935662426347,14.672040605572402
1996,12,356,21,17,0,1996-12-21 17:00:00,1.0,0.0,48.0,277.75,0.407316502696932,0.441259544588343,0.4,0.0522670572843216,1996-12-22 00:00:00,0,357,15.819467335024365,14.414798164692703
1996,12,356,21,18,0,1996-12-21 18:00:00,1.0,0.0,51.0,276.84999999999997,0.406237311070975,0.390306436127016,1.23691653278899,0.0519596614013398,1996-12-22 01:00:00,1,357,16.5436188627265,15.13165689667198
1996,12,356,21,19,0,1996-12-21 19:00:00,1.0,0.0,52.0,276.84999999999997,0.414202748542955,0.382340998655036,1.33586985541211,0.0529784782915621,1996-12-22 02:00:00,2,357,16.730225169807223,15.316233702254282
1996,12,356,21,20,0,1996-12-21 20:00:00,1.0,0.0,46.0,277.25,0.376883049097979,0.442427927201975,0.890579903608072,0.0482747613174355,1996-12-22 03:00:00,3,357,15.530324432326871,14.131671467556808
1996,12,356,21,21,0,1996-12-21 21:00:00,1.0,0.0,53.0,276.25,0.40462285659788,0.358816495473592,1.53377650065835,0.0516410036304459,1996-12-22 04:00:00,4,357,17.02429892367934,15.608452832605323
1996,12,356,21,22,0,1996-12-21 22:00:00,1.0,0.0,64.0,274.54999999999995,0.432731375521686,0.243411398730948,0.544243274427155,0.0548885564070593,1996-12-22 05:00:00,5,357,19.406163705384994,17.97628860045332
1996,12,356,21,23,0,1996-12-21 23:00:00,1.0,0.0,54.0,276.75,0.427107557087865,0.363832363445218,0.791626580984953,0.0546093315879188,1996-12-22 06:00:00,6,357,17.12066797042972,15.70312602647662
1996,12,357,22,0,0,1996-12-22 00:00:00,1.0,0.0,38.0,280.34999999999997,0.386124773416319,0.629993051363467,1.03900988754275,0.0500115370649964,1996-12-22 07:00:00,7,357,13.415730447646723,12.053010479268725
1996,12,357,22,1,0,1996-12-22 01:00:00,1.0,0.0,38.0,279.95,0.375661958597839,0.612922142975421,0.692673258361833,0.0485869531729728,1996-12-22 08:00:00,8,357,13.486819558325823,12.124099589947825
1996,12,357,22,2,0,1996-12-22 02:00:00,1.0,0.0,41.0,279.04999999999995,0.380899548469626,0.548123740480682,1.13796321016587,0.0491059887782075,1996-12-22 09:00:00,9,357,14.243035391773324,12.8643392909905
1996,12,357,22,3,0,1996-12-22 03:00:00,1.0,0.0,40.0,279.65,0.387346897591764,0.581020346387645,2.12749643639706,0.05004456067913,1996-12-22 10:00:00,10,357,13.939039207201894,12.565301717675084
1996,12,357,22,4,0,1996-12-22 04:00:00,1.0,0.0,40.0,278.95,0.369041917274391,0.553562875911586,0.593719935738714,0.0475602401845454,1996-12-22 11:00:00,11,357,14.063772675898068,12.690035186371258
1996,12,357,22,5,0,1996-12-22 05:00:00,7.0,0.0,42.0,278.75,0.382151676562855,0.527733267634419,1.03900988754275,0.0492144482869559,1996-12-22 12:00:00,12,357,14.492171186719258,13.108860338499507
1996,12,357,22,6,0,1996-12-22 06:00:00,62.0,0.0,45.0,278.84999999999997,0.412301435868519,0.503923977172634,0.841103242296512,0.0531162579910746,1996-12-22 13:00:00,13,357,15.053134568029005,13.657880752179286
1996,12,357,22,7,0,1996-12-22 07:00:00,117.0,0.0,44.0,279.84999999999997,0.431993859269738,0.549810366343303,0.643196597050274,0.0558527884606859,1996-12-22 14:00:00,14,357,14.682557965773174,13.290984003721583
1996,12,357,22,8,0,1996-12-22 08:00:00,169.0,0.0,43.0,281.25,0.464637018023627,0.615914186682482,0.940056564919631,0.0603737725294451,1996-12-22 15:00:00,15,357,14.239587593078276,12.851989437509985
1996,12,357,22,9,0,1996-12-22 09:00:00,201.0,0.0,60.0,278.25,0.527255507544172,0.351503671696115,0.940056564919631,0.0677794863780647,1996-12-22 16:00:00,16,357,17.973276937899737,16.547906703582417
1996,12,357,22,10,0,1996-12-22 10:00:00,219.0,0.0,49.0,281.25,0.529470090305994,0.551081114400116,0.742149919673393,0.0687980198591351,1996-12-22 17:00:00,17,357,15.37986323968118,13.972547220990116
1996,12,357,22,11,0,1996-12-22 11:00:00,178.0,0.0,46.0,283.65,0.584330048072289,0.68595266512834,0.643196597050274,0.0765742907786957,1996-12-22 18:00:00,18,357,14.38413254014604,12.985479575375976
1996,12,357,22,12,0,1996-12-22 12:00:00,175.0,0.0,52.0,282.54999999999995,0.613582854069063,0.566384172986827,0.692673258361833,0.0800959399627527,1996-12-22 19:00:00,19,357,15.706819745583054,14.292828278030111
1996,12,357,22,13,0,1996-12-22 13:00:00,74.0,0.0,64.0,278.84999999999997,0.586384264346338,0.329841148694815,1.38534651672367,0.075543122476195,1996-12-22 20:00:00,20,357,18.632656122992675,17.202781018061
1996,12,357,22,14,0,1996-12-22 14:00:00,21.0,0.0,72.0,276.54999999999995,0.561482305219587,0.218354229807617,1.58325316196991,0.0717384043569163,1996-12-22 21:00:00,21,357,20.711361940652544,19.265770766148258
1996,12,357,22,15,0,1996-12-22 15:00:00,1.0,0.0,80.0,274.65,0.544817829635127,0.136204457408782,0.890579903608072,0.0691310082120908,1996-12-22 22:00:00,22,357,23.123124330248736,21.63101480902326
1996,12,357,22,16,0,1996-12-22 16:00:00,1.0,0.0,83.0,273.95,0.537432499761623,0.110076536095754,0.4,0.0680200905890798,1996-12-22 23:00:00,23,357,24.22797788237687,22.70141448972814
1996,12,357,22,17,0,1996-12-22 17:00:00,1.0,0.0,86.0,273.75,0.548856767352933,0.08934877608071,1.23691653278899,0.0694152875090438,1996-12-23 00:00:00,0,358,25.41959393605777,23.84326022129563
1996,12,357,22,18,0,1996-12-22 18:00:00,1.0,0.0,87.0,273.34999999999997,0.539358515701462,0.0805938011967701,1.08848654885431,0.0681143464233515,1996-12-23 01:00:00,1,358,25.926551897059493,24.329272875699388
1996,12,357,22,19,0,1996-12-22 19:00:00,1.0,0.0,91.0,272.25,0.516165075078745,0.0510492931396561,0.742149919673393,0.0649229850608671,1996-12-23 02:00:00,2,358,28.191951554524945,26.481975066036178
1996,12,357,22,20,0,1996-12-22 20:00:00,1.0,0.0,94.0,271.04999999999995,0.482473279645852,0.0307961667859055,1.68220648459302,0.0604177646909798,1996-12-23 03:00:00,3,358,30.41147911759258,28.576749881125735
1996,12,357,22,21,0,1996-12-22 21:00:00,1.0,0.0,96.0,270.25,0.46074626069698,0.0191977608623742,1.63272982328146,0.0575267047524518,1996-12-23 04:00:00,4,358,32.181906192543046,30.23806738937526
1996,12,357,22,22,0,1996-12-22 22:00:00,1.0,0.0,96.0,269.75,0.441722690139034,0.0184051120891264,2.0780197750855,0.055049469397232,1996-12-23 05:00:00,5,358,32.27190474832945,30.32806594516166
1996,12,357,22,23,0,1996-12-22 23:00:00,1.0,0.0,95.0,269.25,0.41900576281923,0.0220529348852226,1.88011312983926,0.0521215933572538,1996-12-23 06:00:00,6,358,31.5155738993719,29.62924903969565
1996,12,358,23,0,0,1996-12-23 00:00:00,1.0,0.0,95.0,269.34999999999997,0.422573277777201,0.022240698830379,2.5727863882011,0.0525848919146116,1996-12-23 07:00:00,7,358,31.497574223416883,29.611249363740633
1996,12,358,23,1,0,1996-12-23 01:00:00,1.0,0.0,95.0,268.75,0.401575802609113,0.0211355685583744,1.8306364685277,0.0498606555914539,1996-12-23 08:00:00,8,358,31.60557227914703,29.71924741947078
1996,12,358,23,2,0,1996-12-23 02:00:00,1.0,0.0,94.0,268.45,0.387316822003129,0.0247223503406253,2.12749643639706,0.0480365428004339,1996-12-23 09:00:00,9,358,30.879469665618892,29.044740429152046
1996,12,358,23,3,0,1996-12-23 03:00:00,1.0,0.0,93.0,267.65,0.357834117089811,0.0269337507486954,2.02854311377394,0.0442477272648586,1996-12-23 10:00:00,10,358,30.303236447455838,28.51475879608691
1996,12,358,23,4,0,1996-12-23 04:00:00,1.0,0.0,93.0,266.95,0.336906216045147,0.025358532390495,3.41388963049761,0.0415509468404425,1996-12-23 11:00:00,11,358,30.42923359255478,28.64075594118585
1996,12,358,23,5,0,1996-12-23 05:00:00,2.0,0.0,92.0,266.75,0.327574447624467,0.0284847345760406,3.71074959836696,0.0403697835635679,1996-12-23 12:00:00,12,358,29.799121330327544,28.05207106637225
1996,12,358,23,6,0,1996-12-23 06:00:00,32.0,0.0,92.0,266.65,0.324753417841983,0.0282394276384332,4.55185284066348,0.0400071204768149,1996-12-23 13:00:00,13,358,29.817120872779313,28.070070608824018
1996,12,358,23,7,0,1996-12-23 07:00:00,104.0,0.0,90.0,267.15,0.331711790083255,0.0368568655648062,4.156039550171,0.0409409637809827,1996-12-23 14:00:00,14,358,28.536929715770576,26.86009941554802
1996,12,358,23,8,0,1996-12-23 08:00:00,164.0,0.0,81.0,268.54999999999995,0.336610895998183,0.0789581114069811,3.95813290492476,0.0417633475275841,1996-12-23 15:00:00,15,358,24.53089054445818,23.028705621970232
1996,12,358,23,9,0,1996-12-23 09:00:00,257.0,0.0,71.0,269.95,0.332253865936734,0.135709325523455,3.66127293705541,0.0414376721726451,1996-12-23 16:00:00,16,358,21.675986268172657,20.233370397962933
1996,12,358,23,10,0,1996-12-23 10:00:00,328.0,0.0,66.0,270.84999999999997,0.333132689358068,0.171613809669308,3.61179627574385,0.0416857928776363,1996-12-23 17:00:00,17,358,20.467356876639393,19.034827758838823
1996,12,358,23,11,0,1996-12-23 11:00:00,492.0,0.0,59.0,271.95,0.3264267316416,0.22683891520857,4.50237617935192,0.0410125483475091,1996-12-23 18:00:00,18,358,18.917469328336136,17.493220315426925
1996,12,358,23,12,0,1996-12-23 12:00:00,385.0,0.0,56.0,272.15,0.315016621057079,0.24751305940199,3.41388963049761,0.039608079320356,1996-12-23 19:00:00,19,358,18.31978488615829,16.89926022957103
1996,12,358,23,13,0,1996-12-23 13:00:00,238.0,0.0,58.0,271.54999999999995,0.310388372905497,0.224763994172946,3.56231961443229,0.0389401147500694,1996-12-23 20:00:00,20,358,18.801554082613777,17.378472363565397
1996,12,358,23,14,0,1996-12-23 14:00:00,15.0,0.0,61.0,270.25,0.292765853151206,0.187178168408148,2.77069303344733,0.0365534269781204,1996-12-23 21:00:00,21,358,19.601583377529348,18.175115215389667
1996,12,358,23,15,0,1996-12-23 15:00:00,1.0,0.0,64.0,269.95,0.299496442534521,0.168466748925668,2.17697309770862,0.0373522678739336,1996-12-23 22:00:00,22,358,20.23363693306049,18.803761828128813
1996,12,358,23,16,0,1996-12-23 16:00:00,1.0,0.0,54.0,270.34999999999997,0.261359569756011,0.222639633495861,3.11702966262825,0.0326442545737943,1996-12-23 23:00:00,23,358,18.270353328871117,16.852811384918017
1996,12,358,23,17,0,1996-12-23 17:00:00,1.0,0.0,53.0,269.45,0.237757111956636,0.210841212489847,2.72121637213577,0.0295974080633226,1996-12-24 00:00:00,0,359,18.245539892867107,16.82969380179309
1996,12,358,23,18,0,1996-12-23 18:00:00,1.0,0.0,53.0,268.25,0.214682458374802,0.190378783841806,3.26545964656293,0.0266059190900768,1996-12-24 01:00:00,1,359,18.46105300507671,17.045206914002694
